統一編號,公司名稱,英文名稱,代表人姓名,公司所在地,英文地址,電話,Mail,資本總額(元)
01630456,大軸化工有限公司,AXIS CHEMICAL LABORATORIES. INC.,周楊美珠,臺北市內湖區內湖路1段93之1號4、5樓,"5 F., No. 93-1, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 11446, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26571265
(來源:國貿局資料)",,"2,000,000"
89596658,千峮國際有限公司,"QIAN-JUN INTERNATIONAL CO., LTD.",蕭世明,臺北市內湖區洲子街48號3樓,"3 F., No. 48, Zhouzi St., Neihu Dist., Taipei City 11493, Taiwan (R.O.C.)
(來源:國貿局資料)","02-87972800
(來源:國貿局資料)",,"14,000,000"
96936689,三丁目美坊有限公司,"3 CHOME LIU TRADING CO., LTD.",劉吉男,新北市汐止區新台五路1段159號12樓之9,"12F.-9, No. 159, Sec. 1, Xintai 5th Rd., Xizhi Dist., New Taipei City 22175, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26490719
(來源:國貿局資料)",,"5,000,000"
04477033,上嵐企業有限公司,"SUN NAN ENTERPRISES CO., LTD.",陳文華,新北市新店區寶橋路235巷6弄7號1樓,"1 F., No. 7, Aly. 6, Ln. 235, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29176454
(來源:國貿局資料)",,"27,000,000"
83612272,台灣大幸藥品股份有限公司,"Taiwan Taiko Pharmaceutical Co. , Ltd.",柴田穰,臺北市士林區中山北路5段516號8樓,"8 F., No. 516, Sec. 5, Zhongshan N. Rd., Shilin Dist., Taipei City 11141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25679604
(來源:國貿局資料)",,"70,000,000"
20825972,三同企業股份有限公司,"SANTONG ENTERPRISE CO., LTD.",高俊雄,新北市汐止區大同路1段337巷16弄35號,"No. 35, Aly. 16, Ln. 337, Sec. 1, Datong Rd., Xizhi Dist., New Taipei City 22161, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26480646
(來源:國貿局資料)",,"8,000,000"
84767597,上鉅實業股份有限公司,"SUMTAGE ENTERPRISE CO., LTD.",蘇惠霖,新北市中和區板南路653號2樓,"2 F., No. 653, Bannan Rd., Zhonghe Dist., New Taipei City 23557, Taiwan (R.O.C.)
(來源:國貿局資料)","02-82266358
(來源:國貿局資料)
(02) 82266358
(來源:台灣標案網)",,"42,000,000"
22647502,來發興業股份有限公司,"LAIFA CO., LTD.",李國賢,臺北市大同區南京西路208號,"No. 208, Nanjing W. Rd., Datong Dist., Taipei City 10355, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25559965#120
(來源:國貿局資料)
(02) 25559965
(來源:台灣標案網)",,"52,000,000"
23713830,三隴有限公司,"BASE SPORTS CO., LTD.",林太因,新北市中和區中正路770號7樓,"7 F., No. 770, Zhongzheng Rd., Zhonghe Dist., New Taipei City 23586, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29367924
(來源:國貿局資料)",,"5,000,000"
86501186,上鈴股份有限公司,"SUNNY ROSE GARDEN TRADING CO., LTD.",林彩鈴,臺北市南港區興中路80巷10號1樓,"1 F., No. 10, Ln. 80, Xingzhong Rd., Nangang Dist., Taipei City 11579, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25652380
(來源:國貿局資料)",,"5,000,000"
89825688,三井有限公司,,,,,,,
23451364,山宇企業股份有限公司,SUN-RAIN SYSTEM CORP.,林心一,新北市新店區寶橋路235巷127號8樓之2,"8F.-2, No. 127, Ln. 235, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26625690
(來源:國貿局資料)",,"10,000,000"
89588735,大正貿易有限公司,"ORTHODOX CO., LTD.",郭武堂,臺北市中山區四平街18號2樓,"2 F., No. 18, Siping St., Zhongshan Dist., Taipei City 10458, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25432288
(來源:國貿局資料)
(02) 25432288
02-25432288
(來源:台灣標案網)",,"8,000,000"
05701564,三正貿易有限公司,,莊敏慧,臺北市萬華區洛陽街9號9樓之9,,,,"12,000,000"
68076202,中大藥品股份有限公司,CHONG DAH PHARMACEUTICAL COMPANY LIMITED,廖志洋,臺南市中西區民權路二段158號3樓,"3 F., No. 158, Sec. 2, Minquan Rd., West Central Dist., Tainan City 70042, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2211998
(來源:國貿局資料)
06-2211998
(來源:台灣標案網)",,"300,000,000"
15045808,中日藥品股份有限公司,"CHUNG ZEH PHARMACEUTICAL CO., LTD.",林煌清,臺北市信義區逸仙路50巷12號7樓之1,"7F.-1, No. 12, Ln. 50, Yixian Rd., Xinyi Dist., Taipei City 11071, Taiwan (R.O.C.)
(來源:國貿局資料)","02-24970000
(來源:國貿局資料)",,"15,000,000"
50744316,中台企業社,,王耀中,花蓮縣吉安鄉永興村吉豐路三段345號1樓,,,,"3,000,000"
30968301,日龍儀器股份有限公司,UPWARDS BIOSYSTEMS LTD.,蔡聰明,臺北市大安區復興南路2段237號8樓之8,"8F.-8, No. 237, Sec. 2, Fuxing S. Rd., Da’an Dist., Taipei City 10667, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27555811
(來源:國貿局資料)
(02) 27555811
(來源:台灣標案網)",,"42,000,000"
80715921,驊洲中科股份有限公司,,張秀清,臺中市梧棲區頂寮里八德路82-1號3樓之8,,"04-26570282
(來源:台灣標案網)",,"10,000,000"
18576603,中美科學股份有限公司,"ZIMMERMAN SCIENTIFIC CO., LTD.",簡正彥,臺北市內湖區新湖三路167號7樓,"7 F., No. 167, Xinhu 3rd Rd., Neihu Dist., Taipei City 11494, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27527075
(來源:國貿局資料)
(02) 27527075 --265
(02) 27527075 --212
(02) 27527075
(來源:台灣標案網)",,"90,000,000"
58090015,中美兄弟製藥股份有限公司,"CHUNG MEI PHARMACEUTICAL CO., LTD.",林本源,彰化縣彰化市東芳里彰鹿路106號,"No. 106, Zhanglu Rd., Dongfang Vil., Changhua City, Changhua County 50083, Taiwan (R.O.C.)
(來源:國貿局資料)","04-7524161
(來源:國貿局資料)",,"100,000,000"
22667534,中南生物科技股份有限公司,CNC GELCAPS CORPORATION,李振全,南投縣草屯鎮新豐里中正路1205號,"No. 1205, Zhongzheng Rd., Xinfeng Vil., Caotun Township, Nantou County 54254, Taiwan (R.O.C.)
(來源:國貿局資料)","049-2333328
(來源:國貿局資料)",,"6,000,000"
03088802,中國化學製藥股份有限公司,"CHINA CHEMICAL & PHARMACEUTICAL CO., LTD.",王謝怡貞,臺北市中正區襄陽路23號,"23, Hsiang Yang Rd.,Taipei, Taiwan, R.O.C.
(來源:上市上櫃)","02-23124200
(來源:國貿局資料)
02-23124200
(來源:台灣上市上櫃公司-中化)
(06) 6986695
(06) 6986691
(來源:台灣標案網)",candy@ccpc.com.tw,"5,000,000,000"
03088401,中國衛生材料生產中心股份有限公司,"CHINA SURGICAL DRESSINGS CENTER CO., LTD.",張豐聯,彰化縣彰化市福田里彰南路6段424巷21號,"No. 21, Ln. 424, Sec. 6, Zhangnan Rd., Futian Vil., Changhua City, Changhua County 50080, Taiwan (R.O.C.)
(來源:國貿局資料)","04-7385026#234
(來源:國貿局資料)
(04) 7385062
(來源:台灣標案網)",,"160,000,000"
84643858,中菱醫藥有限公司,CHURYO MEDICAL CORPORATION,程孝穎,臺北市中山區大直街94巷3弄16號,"No. 16, Aly. 3, Ln. 94, Dazhi St., Zhongshan Dist., Taipei City 10464, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26597051
(來源:國貿局資料)",,"5,000,000"
14083558,中榮貿易股份有限公司,"CHUNG YUNG TRADING CO., LTD.",詹淑安,新北市三重區福隆路5號2樓,"2 F., No. 5, Fulong Rd., Sanchong Dist., New Taipei City 24155, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8287-6569
(來源:國貿局資料)",,"10,000,000"
03079803,台灣龍燈股份有限公司,ROTAM TAIWAN LIMITED,羅昌炎,臺北市大同區承德路2段81號3樓,"3 F., No. 81, Sec. 2, Chengde Rd., Datong Dist., Taipei City 10353, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25552169
(來源:國貿局資料)
(02) 25552169
(02) 25552169 --205
(來源:台灣標案網)",,"70,000,000"
15861694,天山儀器股份有限公司,PRIMA SURGICAL COMPANY,郭映麟,新北市樹林區中正路415號3樓之1,"3F.-1, No. 415, Zhongzheng Rd., Shulin Dist., New Taipei City 23868, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26880088
(來源:國貿局資料)
(02) 26880088
(來源:台灣標案網)",,"11,000,000"
69662721,天仁生化工業股份有限公司,"TANREN BIO-CHEMICAL CO., LTD.",許太川,臺南市東區裕農路288巷110弄6號,"No. 6, Aly. 110, Ln. 288, Yunong Rd., East Dist., Tainan City 70151, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2352111
(來源:國貿局資料)
(06) 2669677
(來源:台灣標案網)",,"5,000,000"
11102308,天行貿易股份有限公司,"TIAN SHING TRADING CO., LTD.",林德璋,臺北市中山區長安東路1段21號2樓,"2 F., No. 21, Sec. 1, Chang’an E. Rd., Zhongshan Dist., Taipei City 10441, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25510000
(來源:國貿局資料)
(02) 25110101
(02) 05110101
(來源:台灣標案網)",,"500,000,000"
70847830,飛亞特航空貨運股份有限公司,,石光華,臺北市中山區復興北路420號14樓之1,,,,"25,000,000"
12121900,天澤貿易股份有限公司,"SUMMIT TRADING CO., LTD.",謝滄澤,臺北市中山區新生北路2段133巷1號7樓,"7 F., No. 1, Ln. 133, Sec. 2, Xinsheng N. Rd., Zhongshan Dist., Taipei City 10469, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25617768
(來源:國貿局資料)",,"5,000,000"
86905384,文天龍貿易有限公司,"WEN TIEN LONG TRADING CO., LTD.",陳正城,高雄市鹽埕區河西路7號8樓之3,"8F.-3, No. 7, Hexi Rd., Yancheng Dist., Kaohsiung City 80341, Taiwan (R.O.C.)
(來源:國貿局資料)","07-5334941
(來源:國貿局資料)
07-3724580
(來源:台灣標案網)",,"5,000,000"
03074716,友信行股份有限公司,UNISON COMPANY LTD.,施濟濤,臺北市大安區敦化南路2段97號14樓,"14 F., No. 97, Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 10682, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27062121
(來源:國貿局資料)
(02) 27062121
(來源:台灣標案網)",,"487,500,000"
30875660,友聖儀器有限公司,UNION SCIENTIFIC INSTRUMENTS LTD.,邵展飛,臺北市中山區中山北路2段137巷24之1號7樓之4,"7F.-4, No. 24-1, Ln. 137, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10451, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2541-2969
(來源:國貿局資料)
(02) 25412969
(02) 25412960
(來源:台灣標案網)",,"5,000,000"
61923456,元宙化學製藥股份有限公司,"YUAN CHOU CHEMICAL AND PHARMACEUTICAL CO., LTD.",廖麗玉,南投縣南投市永豐里南崗三路272號,"No. 272, Nangang 3rd Rd., Yongfeng Vil., Nantou City, Nantou County 54067, Taiwan (R.O.C.)
(來源:國貿局資料)","049-2253190
(來源:國貿局資料)
(04) 92253190
(049) 2253190
(來源:台灣標案網)",,"29,280,000"
11088586,元佑實業股份有限公司,"YUAN YU INDUSTRY CO., LTD.",郭耿亮,臺北市內湖區陽光街365巷37號5樓,"5 F., No. 37, Ln. 365, Yangguang St., Neihu Dist., Taipei City 11491, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8751-5888
(來源:國貿局資料)
(02) 87515888 --226
(02) 87515888
(來源:台灣標案網)",,"30,000,000"
85128909,元佑實業股份有限公司-大稻埕分公司,,,臺北市大同區迪化街1段142號,,,,
86377449,元佑實業股份有限公司-台中分公司,,,臺中市北屯區文心路3段447號23樓,,,,
20830617,佳醫美人股份有限公司,"EXCELSIOR BEAUTY CO.,LTD.",吳國龍,新北市中和區中正路880號14樓之1,"14F.-1, No. 880, Zhongzheng Rd., Zhonghe Dist., New Taipei City 23586, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22217733
(來源:國貿局資料)",,"300,000,000"
41280808,佳醫美人股份有限公司佳麗店,,,高雄市左營區新上里自由二路220號4樓,,,,
31914368,佳醫美人股份有限公司仁愛店,,,臺北市大安區德安里仁愛路4段68號3樓,,,,
39781691,佳醫美人股份有限公司中美店,,,臺中市西 區忠明里001鄰臺灣大道2段461號4樓,,,,
31914091,佳醫美人股份有限公司內湖店,,,臺北市中山區金泰里樂群三路287號2樓,,,,
36536597,元聖企業股份有限公司,"AKTIVE ENTERPRISE CO., LTD.",邱偉倫,臺北市中山區民權西路27號5樓之1,"5F.-1, No. 27, Minquan W. Rd., Zhongshan Dist., Taipei City 10452, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25981091
(來源:國貿局資料)",,"20,000,000"
30915157,日中光學有限公司,"RAINBOW OPTICAL CO., LTD.",吳輝南,臺北市信義區基隆路2段33號9樓,"9 F., No. 33, Sec. 2, Keelung Rd., Xinyi Dist., Taipei City 11052, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27369020
(來源:國貿局資料)",,"5,000,000"
22691680,日月昌興業股份有限公司,,陳榮穆,雲林縣虎尾鎮德興路一二三號,,,,"5,000,000"
89283375,衛采製藥股份有限公司,Eisai Taiwan Inc.,曾志揚,臺北市中山區長安東路1段18號9樓,"9 F., No. 18, Sec. 1, Chang’an E. Rd., Zhongshan Dist., Taipei City 10442, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25314175
(來源:國貿局資料)
(02) 25314175
(來源:台灣標案網)",,"270,000,000"
42921555,全日新企業有限公司,"ALL Castech Co., Ltd.",陳士玉,臺南市永康區新樹里中山北路572號1樓,"1 F., No. 572, Zhongshan N. Rd., Xinshu Vil., Yongkang Dist., Tainan City 71041, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2015206
(來源:國貿局資料)",,"13,000,000"
12178826,日豐隆實業股份有限公司,JIH FENG LUNG ENTERPRISES COMPANY LTD.,馬秀山,臺北市大安區敦化南路1段313號1樓,"1 F., No. 313, Sec. 1, Dunhua S. Rd., Da’an Dist., Taipei City 10685, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2362-8946
(來源:國貿局資料)",,"26,000,000"
83720928,公盟企業有限公司,"KUNG MEING ENTERPRISE CO., LTD.",莊春香,高雄市新興區新興路68號,"No. 68, Xinxing Rd., Xinxing Dist., Kaohsiung City 80054, Taiwan (R.O.C.)
(來源:國貿局資料)","07-2722112
(來源:國貿局資料)
07-2722112
(來源:台灣標案網)",,"5,000,000"
05187996,升提實業有限公司,"SENTIMANN CO., LTD.",蔡宗華,臺北市中山區中山北路3段27號4樓之3,"4 F.-3, No. 27, Sec. 3, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10461, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25955870
(來源:國貿局資料)
(02) 25955870
02-25955870
0222955870
(來源:台灣標案網)",,"48,000,000"
45070753,仁美藥品有限公司,,吳建中,桃園市中壢區仁美里中山東路3段131號1樓,,,,"3,000,000"
47015428,仁得玻璃儀器有限公司,"JEN-TERH GLASS APPARATUS CO., LTD.",鄭柯銘,新竹市西大路六四三巷二八號,"No. 28, Ln. 643, Xida Rd., North Dist., Hsinchu City 30049, Taiwan (R.O.C.)
(來源:國貿局資料)","03-5225790
(來源:國貿局資料)",,"5,000,000"
59458313,仁壽製藥有限公司,,張政文,新北市新店區寶中路92號10樓,,,,"1,200,000"
68081205,心心興業股份有限公司,,楊嘉展,臺南市安平區華平里國平路552巷98號1樓,,,,"4,600,000"
11086193,五英貿易股份有限公司,"WAYNE TRADING CO., LTD.",陳光宇,臺北市大安區忠孝東路4段270號6樓之3,"6F.-3, No. 270, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10694, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27720808
(來源:國貿局資料)",,"13,000,000"
42071836,五福化學製藥股份有限公司,"WU FU LABORATORIES CO., LTD.",楊智光,宜蘭縣蘇澳鎮龍德里德興八路9號,"No. 9, Dexing 8th Rd., Longde Vil., Su’ao Township, Yilan County 27051, Taiwan (R.O.C.)
(來源:國貿局資料)","03-9901470
(來源:國貿局資料)
(03) 9901470
(來源:台灣標案網)",,"50,500,000"
42071836,五福化學製藥股份有限公司,"WU FU LABORATORIES CO., LTD.",楊智光,宜蘭縣蘇澳鎮龍德里德興八路9號,"No. 9, Dexing 8th Rd., Longde Vil., Su’ao Township, Yilan County 27051, Taiwan (R.O.C.)
(來源:國貿局資料)","03-9901470
(來源:國貿局資料)
(03) 9901470
(來源:台灣標案網)",,"50,500,000"
04990519,丹華貿易股份有限公司,"DANVER TRADING CO., LTD.",李正斌,臺北市內湖區大湖街131巷2弄6號2樓之2,"2 F.-2, No. 6, Aly. 2, Ln. 131, Dahu St., Neihu Dist., Taipei City 11481, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2793-8888
(來源:國貿局資料)
(02) 27938888
(來源:台灣標案網)",,"28,000,000"
00848548,友同企業有限公司,"YEUO TORNG ENTERPRISES CO., LTD.",柯憲桐,臺北市中山區復興北路460號3樓,"3 F., No. 460, Fuxing N. Rd., Zhongshan Dist., Taipei City 10476, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27515060
(來源:國貿局資料)",,"7,500,000"
35048803,王子製藥股份有限公司,"PRINCE PHARMACEUTICAL CO., LTD.",李啓達,中部科學園區雲林縣虎尾鎮墾地里科雲南路168號,"No. 168, Keyun S. Rd., Kendi Vil., Huwei Township, Yunlin County 632, Taiwan (R.O.C.)
(來源:國貿局資料)","05-6329968
(來源:國貿局資料)",,"500,000,000"
69688004,太和堂製藥股份有限公司,"TAI HO TANG PHARMACEUTICAL CO., LTD.",甘基永,臺南市南區新忠路16號,"No. 16, Xinzhong Rd., South Dist., Tainan City 70252, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2633911
(來源:國貿局資料)",,"29,000,000"
18560031,五洲製藥股份有限公司,"U CHU PHARMACEUTICAL CO., LTD.",吳鄭秀玉,桃園市新屋區赤欄里17之1號,"No. 17-1, Chilan Vil., Xinwu Dist., Taoyuan City 327, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29721012
(來源:國貿局資料)
(02) 25339911
(03) 4870971
(來源:台灣標案網)",,"180,000,000"
52261357,天理生物科技有限公司,,林子超,臺中市外埔區水美里水美路147號,,,,"2,000,000"
75064259,井田生化科技股份有限公司,"CHTENG PHARMACY INDUSTRIAL CO., LTD.",林滿足,臺中市大甲區日南里工九路9號,"No. 9, Gong 9th Rd., Rinan Vil., Dajia Dist., Taichung City 43769, Taiwan (R.O.C.)
(來源:國貿局資料)","04-26814585
(來源:國貿局資料)",,"80,000,000"
20765714,太平洋醫材股份有限公司,Pacific Hospital Supply Company Limited,鍾安婷,新竹科學園區苗栗縣銅鑼鄉九湖村銅科二路8號,"No. 8, Tongke 2nd Rd., Hsinchu Science Park, Jiuhu Vil.,Tongluo Township, Miaoli County, Taiwan
(來源:上市上櫃)","037-987979
(來源:國貿局資料)
02-28955050
(來源:台灣上市上櫃公司-太醫)
(02) 28955050
(04) 24717781
(04) 24717781 --201
(來源:台灣標案網)",tinawang@pahsco.com.tw,"1,000,000,000"
80705043,太平洋醫材股份有限公司-臺北分公司,,,臺北市北投區大業路160號4樓,,,,
11222009,四維企業股份有限公司,"FOUR PILLARS ENTERPRISE CO., LTD.",陳映,新北市三重區光復路1段61巷12號,"No. 12, Ln. 61, Sec. 1, Guangfu Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29991111
(來源:國貿局資料)
(02) 29991121 --12422
(02) 29991121
(來源:台灣標案網)",,"300,000,000"
30920010,洽泰企業股份有限公司,Cooperative L.F. Enterprise Co.,林家炳,臺北市大安區安和路2段5號9樓之4,"9F.-4, No. 5, Sec. 2, Anhe Rd., Da’an Dist., Taipei City 10680, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2703300
(來源:國貿局資料)
02-27053300
27053300
(來源:台灣標案網)",,"24,000,000"
69811927,天一藥廠股份有限公司,"TIAN I PHARMACEUTICAL CO., LTD.",陳俊凱,臺南市官田區二鎮里工業路31號,"No. 31, Gongye Rd., Erzhen Vil., Guantian Dist., Tainan City 72042, Taiwan (R.O.C.)
(來源:國貿局資料)","06-6985978
(來源:國貿局資料)
(06) 6985978
(來源:台灣標案網)",,"300,000,000"
